F10,Ap,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10
66.0,28.666666,-0.05426196753978729,0.04201769828796387,-0.015023533254861832,-0.03136155381798744,-0.18178538978099823,0.13706716895103455,-0.14584478735923767,0.07652612030506134,-0.057557348161935806,-0.015057310461997986
66.0,29.0,0.003060966730117798,0.06824363023042679,-0.11807139962911606,-0.051743242889642715,-0.10609188675880432,0.02998407930135727,-0.012761314399540424,0.1078055128455162,-0.032293204218149185,0.12095234543085098
66.0,29.166666,-0.010977487079799175,0.0955510213971138,-0.05486036464571953,-0.016975315287709236,-0.03425367921590805,0.2122008353471756,-0.013060485012829304,0.10792329162359238,-0.04170730337500572,0.06334895640611649
66.0,29.5,-0.05354597419500351,0.10446089506149292,-0.06084591522812843,-0.043088383972644806,-0.1323143094778061,0.11606139689683914,0.061894308775663376,0.08810412883758545,-0.07081460952758789,0.013512874022126198
66.0,29.666666,-0.01361927017569542,0.027896136045455933,-0.05998113751411438,-0.048001814633607864,-0.1889740228652954,0.1205185130238533,0.021919602528214455,0.06223610043525696,-0.0521637499332428,-0.01224275678396225
66.0,30.0,0.10187572240829468,0.23058316111564636,0.04949333518743515,-0.10968794673681259,0.08134248107671738,0.32122692465782166,-0.03866235166788101,0.16230368614196777,0.0062448084354400635,0.05254912003874779
66.0,30.333334,-0.027656976133584976,0.07721563428640366,-0.18007564544677734,-0.024290651082992554,-0.12032659351825714,0.0938052088022232,0.04327302426099777,0.08009646087884903,-0.09709246456623077,0.02197270467877388
66.0,30.5,0.008574399165809155,0.13880153000354767,0.03776950389146805,-0.09974708408117294,-0.17392827570438385,0.05419564247131348,0.09239495545625687,0.10521616786718369,-0.032873112708330154,0.013867354020476341
66.0,30.666666,0.08831506967544556,0.029543951153755188,-0.24879179894924164,0.008671198040246964,-0.3229095935821533,-0.05000097304582596,0.13054242730140686,0.03309044986963272,-0.1341337263584137,0.026670560240745544
66.0,31.166666,-0.06500448286533356,0.10028164833784103,-0.05430988967418671,-0.04354061931371689,-0.10934757441282272,0.12559184432029724,0.05874146893620491,0.07703827321529388,-0.06928370147943497,0.007682088762521744
66.0,31.5,0.1535731852054596,0.2125689536333084,0.01652437075972557,-0.16341346502304077,-0.000967167317867279,0.07713053375482559,0.04991524666547775,0.04967815428972244,-0.000821700319647789,0.23823413252830505
66.0,31.666666,0.14120855927467346,0.13480620086193085,-0.15952332317829132,-0.13462473452091217,-0.2416001558303833,-0.01101405918598175,0.08541599661111832,0.18071603775024414,-0.033132053911685944,0.04387819021940231
66.0,31.833334,0.019709905609488487,-0.005209048744291067,-0.1557752639055252,-0.06892435252666473,-0.2603180706501007,-0.027716008946299553,0.04875463247299194,0.07036543637514114,-0.07750917226076126,0.10267863422632217
66.0,32.0,-0.08223256468772888,0.11350226402282715,-0.036580536514520645,-0.0072265733033418655,-0.13095110654830933,0.06266748905181885,0.03179296478629112,0.15852807462215424,-0.020022235810756683,-0.017043709754943848
66.0,33.0,0.027233228087425232,0.1481025367975235,-0.0832996815443039,-0.06302068382501602,-0.041392721235752106,0.10545988380908966,0.011471599340438843,0.1313723623752594,-0.03088054060935974,0.07639892399311066
66.0,33.166668,-0.03618687763810158,0.12392865121364594,-0.07027855515480042,-0.04372812807559967,-0.15819525718688965,0.060047395527362823,0.04794842749834061,0.1509305089712143,-0.04681022837758064,-0.00018454756354913116
